"user_id","user_name","sz_df_id","boottime","app_version","phone_brand","phone_model","os","os_version","days_since_last_login","bssid","event_time","is_acc_service_on","is_adb_service_on","is_app_debuggable","is_app_multi_open_app","is_app_multi_open_system","is_app_multi_open_system_vmos","is_auto_framework","is_black_rom","is_boottime_modified","is_boottime_tooshort","is_change_idfv","is_change_uuid","is_cheating_plugin","is_cinfo_lost","is_cloud_phone","is_danger_env","is_debug","is_debug_mode","is_debugging","is_df_length_long","is_dobby_inlinehook","is_emulator","is_encrypt_failed","is_fake_android_so","is_fake_deviceinfo","is_fake_df","is_fake_identity","is_fake_protocol","is_fake_ua","is_gps_modified","is_http_proxy","is_illegal_imei","is_incognito_mode","is_info_not_match_rom","is_inline_hook","is_install_few_apps","is_install_few_apps_by_user","is_jailbreak","is_java_hook","is_native_hook","is_new_24_deviceid","is_new_deviceid","is_newdevice_haverisk","is_no_deviceid_match","is_no_deviceinfo","is_ochook","is_opensource_rom","is_plt_hook","is_repack","is_resume","is_resume_install_short","is_risk_app_install_automation","is_risk_app_install_cheatingapp","is_risk_app_install_cloud_phone","is_risk_app_install_fake_gps","is_risk_app_install_hook","is_risk_app_install_multi_open","is_risk_app_install_other","is_risk_app_install_root","is_risk_app_install_vpn","is_risk_app_running_automation","is_risk_app_running_cheatingapp","is_risk_app_running_fakegps","is_risk_app_running_roothide","is_root","is_running_magisk","is_sim_not_ready","is_status_code_collect_fail","is_status_code_dex_fail","is_status_code_report_fail","is_status_code_so_fail","is_suspicious_so","is_system_debuggable","is_system_multi_open_app","is_test_rom","is_used_few_storage","is_vpn","is_webdriver","is_wrong_pkg_name"
722085530,"","'1504901192742083256",1649669550.0,"2.85.27","apple","iphone11,2","ios","15.3.1","","","2022-04-11 21:49:54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743170057,"","'1512757544049583866",1649333264907.0,"2.85.32","xiaomi","2201117ty","android","30","","50:1d:93:d7:5a:b4","2022-04-10 16:34:51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739711374,"","'1511242923611789295",1649414645431.0,"2.85.32","google","pixel","android","29","","","2022-04-08 18:02:24",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741130141,"","'1511865927472095805",1649230212607.0,"2.85.32","xiaomi","redmi 6a","android","27","","","2022-04-11 20:37:12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723137891,"","'1410864470572548145",1649578088194.0,"2.85.32","oppo","cph1801","android","25","","","2022-04-11 01:54:56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739130920,"","'1510512108533399753",1649376720771.0,"2.85.32","xiaomi","m2003j15sc","android","30","","","2022-04-10 10:14:39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732962003,"","'1508457043315991263",1649398066167.0,"2.80.14","xiaomi","redmi note 5","android","30","","","2022-04-08 15:11:45",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
741871984,"","'1512086617335283741",1649426494031.0,"2.85.32","xiaomi","m2103k19g","android","30","","","2022-04-11 23:51:54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741338016,"","'1444088917620830297",1649448813287.0,"2.85.32","realme","rmx2195","android","30","","","2022-04-09 18:16:17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744587182,"","'1513212040327010906",1649648641707.0,"2.80.10","oneplus","a0001","android","30","","","2022-04-11 10:56:12",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737414991,"","'1453157936923144241",1649030730.0,"2.85.27","apple","iphone7,2","ios","12.5.5","","","2022-04-10 05:37:37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
742598533,"","'1512485880705635415",1649340589961.0,"2.85.32","hmd global","ta-1053","android","28","","e8:48:b8:58:bd:7a","2022-04-09 00:54:51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742515515,"","'1512447176721100748",1649460067395.0,"2.85.32","vivo","vivo 1817","android","27","","","2022-04-11 10:28:19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743733414,"","'1483648785937650685",1648415186539.0,"2.85.10","oppo","cph2269","android","30","","","2022-04-11 12:07:12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743761826,"","'1472865597514634466",1648975682997.0,"2.81.31","vivo","vivo 1907","android","30","","","2022-04-11 14:17:34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742857545,"","'1512633531496256218",1649654679809.0,"2.81.21","xiaomi","redmi 4","android","28","","02:00:00:00:00:00","2022-04-11 13:41:22",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742823167,"","'1512677880874273634",1649383407086.0,"2.85.32","vivo","v2111","android","30","","","2022-04-11 23:37:44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742344108,"","'1472799613793927029",1649576857456.0,"2.85.32","oppo","cph1909","android","27","","74:23:44:ef:35:68","2022-04-11 09:52:53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725213892,"","'1506055052310503131",1649644404648.0,"2.85.11","xiaomi","m2006c3lg","android","29","","","2022-04-11 19:37:53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742609111,"","'1512491496655283520",1649185217793.0,"2.85.32","infinix mobility limited","infinix x689","android","30","","02:00:00:00:00:00","2022-04-09 01:23:50",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740922241,"","'1511734825103537876",1649452026931.0,"2.85.32","asus","x00td","android","30","","","2022-04-09 23:50:46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
745102076,"","'1513521425516320077",1649378608023.0,"2.85.32","samsung","sm-t285","android","22","","c4:a7:2b:d4:56:45","2022-04-11 22:25:10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
742999027,"","'1512688070231326016",1649488570036.0,"2.81.4","oneplus","hd1910","android","30","","","2022-04-09 14:30:07",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739894681,"","'1512654360398718511",1649477299732.0,"2.78.41","oneplus","r5x","android","30","","02:00:00:00:00:00","2022-04-09 12:50:35",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741452711,"","'1511998879216050278",1649246185284.0,"2.85.32","lava","iris50","android","23","","","2022-04-08 16:03:11",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742310892,"","'1512377133312091229",1649358861858.0,"2.85.32","realme","rmx3235","android","30","","","2022-04-08 19:39:27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741265866,"","'1404679102948443732",1649333567238.0,"2.85.32","oppo","cph2083","android","28","","","2022-04-09 18:19:20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736026951,"","'1509756531790583634",1649680124797.0,"2.82.33","asus","asus_i007d","android","30","","02:00:00:00:00:00","2022-04-11 19:44:43",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
743732092,"","'1513013609296156746",1648787832695.0,"2.82.21","google","pixel 3a","android","30","","","2022-04-11 22:07:52",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734868734,"","'1428335504724604196",1649550495800.0,"2.85.20","xiaomi","m2004j19c","android","29","","","2022-04-10 22:17:34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726004935,"","'1506064937941454577",1649481627343.0,"2.84.31","realme","rmx1925","android","29","","","2022-04-09 19:23:55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744133348,"","'1513157609720197693",1649601040582.0,"2.81.4","google","pixel 5","android","30","","02:00:00:00:00:00","2022-04-11 22:16:11",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
743431697,"","'1511397751725881614",1649122517046.0,"2.85.32","xiaomi","redmi note 7","android","29","","34:24:3e:45:d2:f6","2022-04-11 18:06:11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735515998,"","'1506613587343049830",1649534767101.0,"2.75.3","samsung","sm-a207f","android","30","","","2022-04-11 23:29:37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741790424,"","'1512132565668611626",1649400873172.0,"2.81.4","oneplus","le2127","android","30","","","2022-04-09 10:00:41",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744038960,"","'1472068245991868005",1649665911894.0,"2.85.32","samsung","sm-g532g","android","23","","ec:f0:fe:8f:16:24","2022-04-11 15:36:51",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740581630,"","'1511458345535676060",1649161226628.0,"2.85.32","oppo","cph2015","android","28","","","2022-04-11 22:18:10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741912736,"","'1488009255035080349",1649201521217.0,"2.81.6","xiaomi","redmi 6a","android","27","","3a:1e:01:01:84:6a","2022-04-08 07:43:54",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742030010,"","'1512265420510339506",1649283909799.0,"2.85.32","oppo","cph1923","android","28","","","2022-04-11 15:01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740301341,"","'1454094550031551853",1649303301108.0,"2.85.32","oppo","cph2083","android","28","","","2022-04-08 08:18:04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733166371,"","'1508566262173154044",1649550839462.0,"2.85.32","samsung","sm-a107f","android","30","","","2022-04-11 17:54:23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741509511,"","'1512024361442673695",1649611178742.0,"2.78.11","samsung","sm-a300fu","android","30","","","2022-04-11 00:25:53",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743837675,"","'1513050494617411252",1649625089338.0,"2.81.31","asus","asus_z01kd","android","30","","02:00:00:00:00:00","2022-04-11 18:36:32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
738617981,"","'1510837579596678324",1649484427292.0,"2.80.14","google","pixel 5a","android","30","","","2022-04-09 13:19:22",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742476005,"","'1399850806468962254",1648907585186.0,"2.84.31","vivo","vivo 1904","android","30","","44:fb:5a:ae:58:98","2022-04-09 22:27:47",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740688278,"","'1511667101258243396",1649304740153.0,"2.81.4","asus","asus_x00td","android","30","","","2022-04-08 11:07:01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742105645,"","'1512293127895963410",1649505362444.0,"2.84.31","infinix","infinix x604","android","29","","02:00:00:00:00:00","2022-04-09 18:56:41",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741746261,"","'1416677287793079897",1648963043758.0,"2.85.32","xiaomi","m2010j19sg","android","29","","d8:ce:3a:67:22:57","2022-04-11 18:35:26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740395104,"","'1399671511021523727",1649578863326.0,"2.85.32","samsung","sm-g610f","android","27","","5c:92:5e:20:e2:10","2022-04-11 19:31:54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741391468,"","'1511971516511676020",1649592518398.0,"2.85.32","oppo","cph1909","android","27","","","2022-04-10 21:30:04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714733756,"","'1399908086184579991",1649020343963.0,"2.85.32","vivo","vivo 1901","android","30","","7c:c3:85:6c:d3:80","2022-04-11 12:07:16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742286164,"","'1512717989737906523",1649494705770.0,"2.81.4","xiaomi","redmi note 5 pro","android","29",1.0,"44:ff:ba:22:7a:12","2022-04-09 17:07:54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
742162955,"","'1512762813763090506",1649489487740.0,"2.81.4","oneplus","be2025","android","29","","02:00:00:00:00:00","2022-04-09 19:18:41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
722650937,"","'1511247511590889222",1649256641951.0,"2.81.21","xiaomi","sm6115","android","30","","","2022-04-08 11:41:36",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
741080708,"","'1435061870953254096",1649274039628.0,"2.85.32","oppo","cph1909","android","27","","","2022-04-07 15:37:57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741415290,"","'1511888934492021690",1649398535925.0,"2.81.4","oneplus","be2013","android","29",1.0,"44:ff:ba:22:7a:12","2022-04-08 15:36:06",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
743047290,"","'1512708850313125748",1649493213085.0,"2.81.4","oneplus","hd1911","android","30","","","2022-04-10 12:19:54",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744237561,"","'1513191605179475554",1649353000151.0,"2.85.32","vivo","vivo 1819","android","30","","","2022-04-11 14:26:43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745118484,"","'1513537045728401376",1649690218952.0,"2.81.4","oneplus","de2117","android","30","","02:00:00:00:00:00","2022-04-11 22:46:50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
